id,name,category,收盤價,漲跌幅,月增率%,年增率%,累計年增率%,投信持股比例,投信買賣超%,投信買賣超(張),投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資持股比例,外資買賣超(張),外資買賣超%,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,投信5賣N天,投信10賣N天,投信20賣N天,20漲跌幅,60漲跌幅
1447,力鵬,紡織纖維,5.29,-1.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,-71.0,-0.01,-0.01,0.02,-0.04,2.0,5.0,,0.01,0.09,39.0,0.0,-0.01,-0.02,-0.06,0.0,0.0,0.0,-7.19,-10.79
1449,佳和,紡織纖維,10.0,-1.48,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,-150.0,-0.18,-0.42,-1.1,-3.51,1.0,2.0,,0.0,17.34,-39.0,-0.05,-0.44,-0.91,-2.72,0.0,0.0,0.0,-17.01,-21.26
1451,年興,紡織纖維,17.15,-0.87,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,-8.0,-0.0,0.02,0.03,-0.0,1.0,3.0,,-0.0,0.71,-10.0,-0.0,-0.02,-0.19,-0.38,0.0,0.0,0.0,-2.56,-3.92
1452,宏益,紡織纖維,11.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,-22.0,-0.02,-0.02,-0.02,-0.04,2.0,4.0,,0.0,0.26,0.0,0.0,0.02,0.02,-0.01,0.0,0.0,0.0,-2.08,-17.54
1453,大將,建材營造,12.2,-2.01,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,-7.0,-0.01,-0.03,-0.1,-0.2,1.0,4.0,,-0.0,0.25,-4.0,-0.0,-0.0,-0.04,-0.13,0.0,0.0,0.0,-8.61,-14.08
1454,台富,紡織纖維,13.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,-4.0,-0.0,-0.0,-0.0,-0.0,2.0,5.0,,0.0,0.04,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-5.11,-11.26
1455,集盛,紡織纖維,7.7,-1.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,260.0,0.05,0.01,-0.03,0.07,3.0,5.0,,-0.0,0.71,-62.0,-0.01,-0.02,-0.03,-0.17,0.0,0.0,0.0,-5.29,-18.09
1456,怡華,建材營造,12.35,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.0,0.0,0.02,0.01,-0.01,5.0,8.0,,0.0,13.17,1.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,-2.76,-4.63
1457,宜進,紡織纖維,16.15,-0.31,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,-2.0,-0.0,0.01,0.01,0.01,2.0,3.0,,-0.0,0.06,-6.0,-0.0,0.01,0.01,0.01,0.0,0.0,0.0,-2.12,-5.0
1459,聯發,紡織纖維,11.8,-0.84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,2.0,0.0,0.0,0.0,-0.01,3.0,7.0,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67,-1.67
1460,宏遠,紡織纖維,5.62,-0.18,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,-15.0,-0.0,-0.01,0.01,-0.02,1.0,5.0,,0.0,0.2,49.0,0.01,0.03,0.02,-0.04,0.0,0.0,0.0,-4.26,-8.77
1463,強盛,紡織纖維,18.7,-0.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63,26.0,0.02,0.12,0.12,0.13,3.0,6.0,,0.0,0.05,6.0,0.0,0.05,0.08,0.06,0.0,0.0,0.0,-0.27,-14.02
1464,得力,紡織纖維,10.7,-0.93,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,-292.0,-0.07,-0.04,0.02,-0.18,2.0,5.0,,0.0,0.05,-117.0,-0.03,-0.02,-0.03,-0.26,0.0,0.0,0.0,-5.31,-5.73
1465,偉全,紡織纖維,12.8,-1.16,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.02,0.03,0.02,2.0,5.0,,-0.0,0.03,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-2.66,-3.76
1466,聚隆,紡織纖維,14.45,2.48,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,-13.0,-0.01,-0.24,-0.43,-0.93,0.0,1.0,,0.0,0.27,-6.0,-0.01,-0.09,-0.13,-0.52,0.0,0.0,0.0,-14.75,-23.14
1467,南緯,紡織纖維,7.0,-0.28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06,-5.0,-0.0,-0.02,-0.07,-0.24,1.0,3.0,,0.0,0.16,-1.0,-0.0,-0.01,-0.0,-0.07,0.0,0.0,0.0,-4.76,-8.74
1468,昶和,紡織纖維,11.3,-0.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.0,0.0,0.01,0.01,0.02,4.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.83,-19.57
1470,大統新創,紡織纖維,22.5,2.97,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,-3.02
1471,首利,電子零組件業,8.45,-1.29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,-137.0,-0.09,-0.18,-0.08,-0.3,1.0,4.0,,0.0,0.05,19.0,0.01,-0.08,-0.11,-0.24,0.0,0.0,0.0,-9.82,-16.34
1472,三洋實業,紡織纖維,91.8,0.99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1.0,0.0,0.02,0.02,-0.02,4.0,5.0,,0.0,0.38,0.0,0.0,0.01,0.01,0.06,0.0,0.0,0.0,-0.76,-0.76
1473,台南,紡織纖維,24.65,1.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,-2.0,-0.0,0.05,-0.06,-0.2,4.0,4.0,,-0.0,0.15,3.0,0.0,-0.09,-0.21,-0.75,0.0,0.0,0.0,-16.86,-24.04
1474,弘裕,紡織纖維,11.7,1.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-4.0,-0.0,-0.0,-0.0,0.01,1.0,2.0,,0.0,0.13,6.0,0.0,-0.0,0.0,-0.03,0.0,0.0,0.0,-1.27,-5.26
1475,業旺,紡織纖維,37.15,0.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,7.0,0.01,0.03,0.04,0.04,5.0,7.0,,0.0,0.04,1.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,-4.74,-4.74
1476,儒鴻,紡織纖維,432.5,1.53,,,,1.97,0.0,12.0,0.01,0.0,0.0,2.0,2.0,3.0,33.37,41.0,0.01,0.03,0.36,0.11,3.0,5.0,,-0.01,1.82,-4.0,-0.0,0.16,0.39,0.23,3.0,7.0,15.0,-4.31,-4.31
1477,聚陽,紡織纖維,311.0,4.36,,,,18.54,0.05,117.0,-0.1,-0.27,-0.44,3.0,4.0,7.0,18.01,-972.0,-0.4,-0.18,0.59,0.71,3.0,7.0,,-0.0,4.95,249.0,0.1,0.4,0.85,0.61,2.0,6.0,13.0,0.0,0.0
1503,士電,電機機械,162.5,0.31,,,,0.23,0.0,20.0,0.0,0.0,0.0,1.0,3.0,4.0,30.53,-308.0,-0.06,-0.63,-0.91,-0.52,0.0,0.0,,-0.03,0.43,-199.0,-0.04,-0.53,-0.92,-0.75,3.0,6.0,10.0,-20.34,-20.34
1504,東元,電機機械,93.0,-0.85,,,,7.27,-0.35,-7529.0,-1.02,-1.19,-1.34,0.0,0.0,5.0,12.6,6581.0,0.31,-0.44,-0.7,-1.95,3.0,5.0,,-0.05,2.0,1858.0,0.09,-1.18,-1.63,-3.14,5.0,10.0,15.0,-20.17,-22.18
1506,正道,電機機械,11.85,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0,0.0,-0.02,-0.04,-0.03,3.0,6.0,,0.0,0.7,-1.0,-0.0,-0.02,-0.0,-0.08,0.0,0.0,0.0,-6.32,-18.28
1512,瑞利,汽車工業,7.92,0.51,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,2.0,0.0,0.01,-0.01,-0.02,5.0,6.0,,-0.0,0.01,0.0,0.0,0.01,-0.03,-0.04,0.0,0.0,0.0,-3.41,-8.23
1513,中興電,電機機械,150.0,2.04,,,,1.91,0.4,2015.0,0.86,0.86,0.8,2.0,3.0,5.0,15.43,-3535.0,-0.7,-0.53,-1.64,-3.72,2.0,2.0,,0.01,0.58,132.0,0.03,0.43,-0.48,-2.15,3.0,7.0,15.0,-4.76,-12.54
1514,亞力,電機機械,95.2,-1.14,,,,0.13,-0.02,-43.0,-0.07,-0.06,0.07,0.0,1.0,4.0,15.33,-509.0,-0.2,-1.17,-1.88,-1.43,1.0,2.0,,-0.0,0.15,-628.0,-0.25,-1.14,-1.78,-1.17,5.0,5.0,5.0,-18.28,-18.28
1515,力山,電機機械,26.85,-2.36,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,-195.0,-0.11,-0.18,-0.03,-0.14,3.0,6.0,,0.0,0.55,-107.0,-0.06,-0.09,-0.02,-0.15,0.0,0.0,0.0,-7.41,-17.89
1516,川飛,其他,18.4,1.94,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.01,0.05,0.22,2.0,6.0,,-0.01,0.05,3.0,0.01,0.09,0.09,-0.13,0.0,0.0,0.0,-4.66,-5.15
1517,利奇,電機機械,10.95,-3.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,49.0,0.02,-0.04,-0.31,-0.2,2.0,3.0,,0.0,0.54,-78.0,-0.03,-0.03,-0.11,-0.27,0.0,0.0,0.0,-15.12,-23.16
1519,華城,電機機械,750.0,6.08,,,,1.15,-0.0,-3.0,-0.0,-0.0,0.11,0.0,1.0,6.0,26.09,30.0,0.01,0.16,0.42,4.18,5.0,9.0,,0.01,1.04,196.0,0.08,0.11,0.26,2.66,3.0,5.0,9.0,-4.58,-4.58
1521,大億,汽車工業,24.0,-0.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98,2.0,0.0,-0.01,-0.01,-0.02,2.0,3.0,,0.0,0.06,0.0,0.0,-0.02,-0.02,-0.01,0.0,0.0,0.0,-4.57,-7.69
1522,堤維西,汽車工業,47.65,1.71,,,,0.89,0.0,0.0,0.06,0.1,0.12,2.0,4.0,5.0,5.04,293.0,0.09,0.58,0.72,-1.05,4.0,7.0,,0.0,0.16,111.0,0.04,0.28,0.32,-1.11,2.0,4.0,13.0,-4.7,-4.7
1524,耿鼎,汽車工業,29.1,-0.34,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-18.0,-0.01,-0.04,-0.12,-0.3,2.0,3.0,,-0.0,1.57,-21.0,-0.01,0.0,-0.22,-0.31,0.0,0.0,0.0,-12.87,-12.87
1525,江申,汽車工業,63.4,-1.55,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-1.0,-0.0,-0.02,-0.02,-0.04,1.0,2.0,,0.0,0.16,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,-2.16,-10.45
1526,日馳,電機機械,16.7,-2.62,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,88.0,0.15,0.15,-0.19,-0.07,2.0,4.0,,0.0,0.29,-11.0,-0.02,-0.04,-0.22,-0.27,0.0,0.0,0.0,-12.11,-14.58
1527,鑽全,電機機械,32.7,-0.76,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,-28.0,-0.02,0.08,0.22,0.42,3.0,7.0,,0.0,0.52,8.0,0.01,0.06,0.06,0.09,0.0,0.0,0.0,-2.97,-2.97
1528,恩德,電機機械,14.2,-3.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,-216.0,-0.11,-3.6,-3.11,-3.06,0.0,5.0,,0.0,0.35,-227.0,-0.12,-2.66,-2.59,-2.94,0.0,0.0,0.0,-11.8,-25.07
1529,樂士,電機機械,18.5,-1.86,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,103.0,0.07,0.02,0.59,-0.78,3.0,6.0,,0.0,7.79,-66.0,-0.04,-0.16,-0.37,-2.79,0.0,0.0,0.0,-16.85,-30.84
1530,亞崴,電機機械,26.8,0.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,-0.0,0.0,-0.0,2.0,4.0,,0.0,0.11,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,-1.65,-5.63
1531,高林股,電機機械,11.5,0.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,-1.0,-0.0,-0.02,0.01,0.0,2.0,5.0,,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.17,-5.74
1532,勤美,電機機械,25.6,1.59,,,,0.98,0.0,0.0,-0.02,-0.04,-0.04,0.0,0.0,0.0,9.68,115.0,0.03,0.31,0.49,0.47,4.0,9.0,,0.0,0.14,77.0,0.02,0.02,0.07,-0.01,3.0,7.0,17.0,-6.23,-7.41
1533,車王電,汽車工業,31.2,-1.89,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,43.0,0.04,-0.02,-0.17,-0.29,2.0,5.0,,0.0,0.21,5.0,0.01,-0.04,-0.3,0.01,0.0,0.0,0.0,-15.56,-15.56
1535,中宇,電機機械,54.2,-0.18,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,-1.0,-0.0,-0.01,-0.01,-0.04,1.0,2.0,,0.0,0.05,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,-3.21,-3.56
1536,和大,汽車工業,56.0,0.0,,,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,-227.0,-0.08,0.09,-0.09,0.32,3.0,5.0,,0.11,1.36,-207.0,-0.07,-0.0,-0.18,-0.09,0.0,0.0,0.0,-10.26,-23.18
1537,廣隆,電機機械,121.5,0.0,,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,-12.0,-0.01,-0.04,-0.1,-0.22,1.0,2.0,,0.0,0.52,-13.0,-0.02,-0.0,0.03,-0.22,0.0,0.0,0.0,-2.8,-7.6
1538,正峰,電機機械,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,
1539,巨庭,電機機械,16.85,1.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,2.0,0.0,-0.12,-0.17,-0.3,1.0,2.0,,0.0,0.35,-1.0,-0.0,-0.01,0.01,-0.05,0.0,0.0,0.0,-4.53,-10.61
1540,喬福,電機機械,21.15,-1.86,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,44.0,0.05,0.04,0.24,0.2,3.0,6.0,,0.0,0.14,-3.0,-0.0,-0.06,0.06,-0.01,0.0,0.0,0.0,-11.69,-22.39
1541,錩泰,電機機械,23.55,-1.87,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,5.0,0.01,0.02,-0.03,-0.03,3.0,4.0,,0.0,0.03,-6.0,-0.01,-0.01,-0.1,-0.1,0.0,0.0,0.0,-11.3,-11.3
1558,伸興,電機機械,97.3,-0.21,,,,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,-2.0,-0.0,-0.21,-0.19,-0.13,0.0,2.0,,-0.0,0.07,0.0,0.0,0.18,0.49,0.54,1.0,2.0,3.0,-1.42,-1.42
1560,中砂,電機機械,297.0,-0.34,,,,3.53,0.0,2.0,-0.25,-0.49,-1.08,1.0,3.0,4.0,17.51,-98.0,-0.07,0.57,1.13,-0.36,3.0,6.0,,-0.02,0.88,-48.0,-0.03,0.13,0.06,-3.1,4.0,7.0,16.0,-7.19,-14.9
1565,精華,生技醫療業,125.0,-0.79,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-19.0,-0.04,-0.39,-0.24,-0.45,0.0,4.0,,0.0,1.57,-7.0,-0.01,-0.25,-0.18,-0.46,0.0,0.0,0.0,-6.72,-21.14
1568,倉佑,汽車工業,21.15,-0.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,-15.0,-0.01,-0.08,-0.04,-0.08,0.0,4.0,,0.0,0.12,-6.0,-0.01,-0.02,-0.1,-0.14,0.0,0.0,0.0,-8.44,-14.72
1569,濱川,電腦及週邊設備業,55.2,-1.78,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,-150.0,-0.12,-0.78,-1.84,-3.23,0.0,3.0,,-0.01,0.32,-148.0,-0.12,-1.21,-3.32,-4.99,0.0,0.0,0.0,-19.53,-19.65
1570,力肯,電機機械,29.6,0.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,-17.0,-0.03,-0.57,-0.53,0.23,1.0,4.0,,0.0,0.0,-1.0,-0.0,0.3,0.4,2.21,0.0,0.0,0.0,-12.04,-14.94
1580,新麥,電機機械,135.0,-1.46,,,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,-4.0,-0.01,0.02,0.07,0.05,2.0,7.0,,0.0,0.03,-1.0,-0.0,0.07,0.07,-0.18,0.0,0.0,0.0,-3.23,-4.59
1582,信錦,電子零組件業,64.7,-1.07,,,,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,-382.0,-0.31,-1.65,-1.71,-1.43,0.0,2.0,,-0.0,0.1,-314.0,-0.25,-1.36,-1.5,-1.42,1.0,1.0,7.0,-8.62,-10.14
1583,程泰,電機機械,43.05,-1.71,,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,14.0,0.01,0.01,0.01,0.01,1.0,2.0,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.42,-18.47
1584,精剛,其他,21.4,-0.47,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,-89.0,-0.05,-0.55,-0.47,0.41,0.0,2.0,,-0.01,1.07,90.0,0.05,-0.23,-0.61,-0.02,0.0,0.0,0.0,-11.93,-23.43
1586,和勤,電機機械,26.0,-1.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,-15.0,-0.02,-0.05,-0.06,0.09,2.0,4.0,,0.0,0.01,-8.0,-0.01,-0.04,-0.1,-0.1,0.0,0.0,0.0,-7.96,-12.61
1587,吉茂,汽車工業,40.75,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78,41.0,0.06,0.4,0.96,1.06,4.0,8.0,,0.0,0.72,-6.0,-0.01,0.19,0.22,0.25,0.0,0.0,0.0,-4.34,-7.39
1589,永冠-KY,電機機械,17.05,-1.73,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,-42.0,-0.04,-0.77,-0.67,-1.93,1.0,3.0,,0.0,0.44,-34.0,-0.03,-0.71,-0.94,-3.67,0.0,0.0,0.0,-21.79,-28.96
1590,亞德客-KY,電機機械,894.0,-1.76,,,,0.34,-0.02,-33.0,-0.04,-0.04,-0.27,0.0,0.0,2.0,77.32,61.0,0.03,0.29,0.65,1.67,5.0,10.0,,-0.01,0.34,-6.0,-0.0,0.01,0.05,0.42,4.0,4.0,9.0,-8.96,-8.96
1591,駿吉-KY,電機機械,48.9,-1.61,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,-73.0,-0.21,0.11,-0.03,-0.22,1.0,4.0,,0.0,2.61,-46.0,-0.13,-0.14,-0.36,-0.58,0.0,0.0,0.0,-8.6,-15.4
1593,祺驊,生技醫療業,27.6,-0.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,12.0,0.03,0.02,0.02,-0.02,2.0,4.0,,0.0,0.21,0.0,0.0,0.05,-0.03,-0.3,0.0,0.0,0.0,-0.9,-14.95
1595,川寶,電子零組件業,34.9,-1.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,-5.0,-0.01,0.27,0.25,-0.35,3.0,5.0,,0.0,0.28,-1.0,-0.0,0.16,0.31,0.1,0.0,0.0,0.0,-7.06,-16.9
1597,直得,電機機械,70.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,42.0,0.05,0.02,0.42,0.18,2.0,7.0,,-0.01,0.28,28.0,0.03,-0.06,0.16,-0.11,0.0,0.0,0.0,-11.1,-20.96
1598,岱宇,生技醫療業,21.9,-1.79,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,-30.0,-0.02,-0.2,-0.17,-0.55,1.0,3.0,,0.0,0.37,-12.0,-0.01,0.09,0.21,0.04,0.0,0.0,0.0,-7.59,-10.06
1599,宏佳騰,電機機械,26.75,-0.93,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,7.0,0.01,0.01,0.01,0.01,3.0,5.0,,0.0,0.03,-3.0,-0.0,-0.01,-0.02,-0.02,0.0,0.0,0.0,-7.76,-18.94
1603,華電,電器電纜,36.8,-0.41,,,,0.24,-0.0,-2.0,-0.0,-0.0,0.15,0.0,0.0,4.0,4.29,-140.0,-0.07,-0.14,-0.5,-0.2,1.0,3.0,,0.0,0.23,-19.0,-0.01,-0.11,-0.46,-0.4,2.0,2.0,5.0,-8.68,-9.47
1604,聲寶,電器電纜,24.35,-0.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,-50.0,-0.01,0.02,0.06,0.03,3.0,6.0,,0.0,0.96,-37.0,-0.01,-0.05,-0.05,-0.09,0.0,0.0,0.0,-2.01,-2.6
1605,華新,電器電纜,29.05,-4.28,,,,0.82,-0.0,-116.0,-0.05,0.01,0.35,2.0,7.0,14.0,12.61,-4840.0,-0.12,-0.94,-0.26,-0.36,2.0,6.0,,-0.11,4.39,-14667.0,-0.36,-1.27,-0.34,-1.05,3.0,3.0,4.0,-15.67,-15.67
1608,華榮,電器電纜,34.15,-1.01,,,,0.1,-0.0,-2.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,4.84,-231.0,-0.04,-0.09,-1.71,2.0,2.0,4.0,,-0.02,0.29,-153.0,-0.02,0.0,-1.44,1.46,2.0,2.0,5.0,-15.05,-15.05
1609,大亞,電器電纜,37.85,-0.66,,,,0.38,0.12,886.0,0.13,0.13,0.11,2.0,2.0,2.0,12.78,-1518.0,-0.21,0.47,-0.72,-0.18,1.0,2.0,,0.01,0.3,-654.0,-0.09,0.39,-1.02,-0.46,2.0,5.0,8.0,-11.57,-13.68
1611,中電,電器電纜,12.1,0.0,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,-6.0,-0.0,0.08,0.11,-0.21,2.0,4.0,,0.0,0.27,-12.0,-0.0,-0.01,-0.12,-0.38,0.0,0.0,0.0,-9.36,-9.7
1612,宏泰,電器電纜,34.1,-0.58,,,,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,18.75,-336.0,-0.11,-0.59,-2.52,-1.67,0.0,0.0,,0.0,0.65,-208.0,-0.07,-0.45,-1.95,-1.46,0.0,0.0,3.0,-15.7,-15.7
1614,三洋電,電器電纜,33.85,0.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,12.0,0.0,-0.03,-0.04,-0.07,1.0,4.0,,0.0,0.05,0.0,0.0,0.0,-0.02,-0.03,0.0,0.0,0.0,-5.45,-10.09
1615,大山,電器電纜,47.35,-0.21,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,36.0,0.02,0.07,0.18,0.18,4.0,7.0,,0.0,0.06,-7.0,-0.0,-0.01,0.04,0.02,0.0,0.0,0.0,-2.97,-6.24
1616,億泰,電器電纜,29.1,0.17,,,,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,5.03,203.0,0.1,0.19,-0.41,-0.6,4.0,7.0,,-0.0,0.16,13.0,0.01,-0.27,-1.13,-1.62,0.0,0.0,3.0,-16.98,-27.43
1617,榮星,電器電纜,14.4,-3.03,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74,-17.0,-0.01,-0.01,-0.04,-0.02,2.0,3.0,,0.0,0.01,-25.0,-0.02,0.02,-0.04,-0.01,0.0,0.0,0.0,-8.57,-11.11
1618,合機,電器電纜,40.6,-0.98,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,187.0,0.1,-0.01,-0.6,-0.4,3.0,5.0,,-0.0,0.18,-20.0,-0.01,-0.2,-0.85,-0.77,0.0,0.0,0.0,-10.67,-17.56
1626,艾美特-KY,電器電纜,11.75,-2.08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41,-26.0,-0.02,-0.03,0.01,-0.08,2.0,5.0,,0.0,0.18,-1.0,-0.0,-0.0,-0.0,0.06,0.0,0.0,0.0,-8.2,-8.2
1701,中化,生技醫療業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,南僑,食品工業,37.55,-0.79,,,,0.7,0.04,130.0,0.03,0.35,0.68,1.0,5.0,11.0,8.16,-221.0,-0.08,-0.4,-0.44,-0.97,0.0,3.0,,0.0,0.17,-169.0,-0.06,-0.31,-0.07,-0.29,2.0,3.0,3.0,-5.77,-7.51
1707,葡萄王,生技醫療業,126.0,-0.79,,,,0.12,-0.02,-28.0,-0.04,-0.04,-0.04,0.0,0.0,0.0,15.52,21.0,0.02,0.1,0.15,0.17,4.0,8.0,,-0.0,0.73,6.0,0.0,0.1,0.18,0.16,4.0,6.0,8.0,-3.08,-4.18
1708,東鹼,化學工業,31.45,-1.26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,-220.0,-0.09,0.92,2.52,1.46,4.0,9.0,,0.0,0.55,-113.0,-0.05,0.4,1.57,0.84,0.0,0.0,0.0,-3.23,-3.23
1709,和益,化學工業,16.6,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,-49.0,-0.01,0.04,0.07,0.1,3.0,6.0,,0.0,0.12,13.0,0.0,0.02,0.05,0.06,0.0,0.0,0.0,-2.92,-9.78
