id,name,category,月增率%,年增率%,累計年增率%,5日漲跌幅,收盤價,漲跌幅,A轉跌幅,成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日A轉跌幅,前日成交量,昨日成交量,ma5距離,ma10距離,ma20距離,ma60距離
5299,杰力,半導體業,,,,6.47,74.2,1.92,-1.98,242.97,1.83,-1.24,1.82,0.0,1.1,73.6,0.0,81.62,79.47,1.8,2.59,2.81,1.06
5301,寶得利,觀光事業,,,,11.31,11.35,-0.87,-7.72,11.29,,,-7.66,,7.42,12.3,-3.38,3.9,7.0,-0.21,0.4,0.41,0.93
5302,太欣,半導體業,,,,0.0,12.3,9.82,0.0,2382.28,0.0,-5.28,-3.86,1.0,0.0,11.2,-3.86,1925.38,1898.21,0.35,1.05,2.13,3.0
5309,系統電,電子零組件業,,,,2.34,64.5,1.1,-1.83,4603.8,1.4,0.92,-2.89,7.8999999999999915,0.16,63.9,-3.63,4210.39,7195.7,-0.16,-0.73,-2.72,1.52
5310,天剛,資訊服務業,,,,-0.93,25.45,-3.6,-4.86,324.89,-1.67,0.0,-0.56,,0.0,26.4,-0.56,14.09,26.03,-0.94,-1.76,-2.57,-5.83
5312,寶島科,生技醫療業,,,,0.0,99.8,-0.2,-0.7,44.49,-0.5,0.5,-0.5,7.0,0.0,100.0,-1.48,45.04,43.5,-0.36,-0.32,-0.99,1.05
5314,世紀,半導體業,,,,-1.63,94.5,0.11,-2.07,3668.16,-0.31,-2.15,-1.36,10.5,-0.85,93.6,-2.48,4522.8,4015.77,-1.6,-2.37,-3.67,-11.34
5315,光聯,光電業,,,,7.31,24.75,4.21,-0.8,3126.65,1.72,0.0,0.42,0.25,2.74,24.4,-0.21,569.6,705.84,0.94,1.0,0.75,1.23
5321,美而快,電子商務,,,,0.15,32.0,1.27,-1.54,134.43,-1.54,-2.35,1.28,4.899999999999999,0.32,31.7,-0.47,106.05,817.96,0.16,-1.91,-3.3,-5.16
5324,士開,建材營造,,,,1.4,10.75,-0.46,-0.92,261.0,1.87,-0.92,0.0,0.5,0.46,10.85,-0.46,217.22,129.53,-0.04,0.12,0.24,0.17
5328,華容,電子零組件業,,,,45.79,31.2,9.86,0.0,16293.82,9.81,10.0,9.86,0.0,6.87,30.35,0.0,46317.85,28883.95,5.13,7.72,8.88,10.13
5340,建榮,電子零組件業,,,,33.62,92.6,9.98,0.0,21531.42,0.58,9.9,9.92,0.0,4.51,88.0,0.0,15934.35,13706.41,14.12,19.15,22.54,30.45
5344,立衛,半導體業,,,,3.41,15.15,3.41,0.0,128.06,0.0,-0.68,0.69,0.5499999999999989,1.71,14.9,-2.01,53.93,64.53,0.42,0.38,0.25,0.35
5345,天揚,其他,,,,0.2,24.45,0.41,0.0,7.0,1.64,0.0,-1.81,1.9000000000000021,-2.26,23.8,0.0,32.76,17.32,-0.11,-0.14,0.25,-0.18
5347,世界,半導體業,,,,23.4,139.0,-0.36,-4.14,56101.66,5.53,2.42,9.84,0.0,2.15,142.5,0.0,34678.1,79389.31,9.6,20.35,31.78,40.93
5348,系通,通信網路業,,,,-1.76,16.7,-0.89,0.0,2.7,-0.29,-0.29,-0.3,1.8000000000000007,-0.89,16.7,-2.32,3.0,18.46,-0.18,-0.36,-0.75,-1.05
5351,鈺創,半導體業,,,,17.46,70.5,8.63,-1.12,10097.76,-0.49,2.65,4.68,0.0,4.78,68.0,-1.67,4913.22,11188.07,6.8,7.88,15.84,25.67
5353,台林,通信網路業,,,,6.11,27.45,-0.54,-1.26,151.32,3.44,2.03,-0.18,0.4499999999999993,-0.36,27.5,-1.78,308.0,108.44,0.25,0.81,0.9,2.1
5355,佳總,電子零組件業,,,,2.18,6.95,-1.42,-1.28,164.01,5.22,-0.69,-2.08,0.6299999999999999,-0.71,7.0,-1.54,48.49,87.01,-0.12,0.04,-0.08,-0.25
5356,協益,電腦及週邊設備業,,,,10.53,27.3,9.86,0.0,586.81,0.4,0.4,-0.2,0.0,0.0,24.85,-0.6,119.08,63.04,1.99,2.22,2.32,2.25
5364,力麗店,觀光事業,,,,11.48,14.8,1.72,-1.66,174.28,10.0,-2.36,0.34,0.1999999999999993,-0.69,14.45,-1.02,345.01,50.32,0.36,0.47,0.22,-0.39
5371,中光電,光電業,,,,6.31,90.3,-0.66,-2.59,7005.2,2.41,2.8,-0.98,2.3999999999999915,0.0,90.9,-2.36,21792.12,8306.94,0.4,1.65,1.74,0.1
5381,合正,電子零組件業,,,,22.57,30.45,6.1,-1.62,11759.03,6.53,7.81,-1.03,0.0,0.35,28.8,-6.21,19976.54,15973.65,2.39,4.03,4.96,6.16
5383,金利,其他電子業,,,,,,,,,,,,,,,,,,,,,
5386,青雲,電腦及週邊設備業,,,,12.0,90.1,8.29,-1.53,4645.73,1.47,0.48,-0.12,8.5,1.2,84.2,-1.3,536.37,596.99,5.86,6.34,7.12,13.81
5392,能率,光電業,,,,9.74,48.8,-1.41,-3.75,5514.76,3.9,0.62,2.48,1.1999999999999957,0.61,49.8,-1.39,2470.09,7711.25,0.64,0.82,1.48,1.6
5398,慕康生醫,其他,,,,3.7,23.2,0.87,-2.52,213.28,-1.53,-1.55,3.37,3.5,0.0,23.0,0.0,67.2,155.18,0.4,0.4,-1.12,-0.9
5403,中菲,資訊服務業,,,,-0.43,114.0,-0.44,-0.44,164.31,-0.43,-0.44,0.44,3.0,0.0,114.5,-0.43,57.46,134.84,-0.4,-0.9,-1.47,-3.29
5410,國眾,資訊服務業,,,,0.32,30.85,-0.32,-0.96,257.6,2.9,-1.72,-1.43,0.9500000000000028,0.0,30.95,-1.59,259.81,309.28,-0.39,-0.03,0.16,-0.97
5425,台半,半導體業,,,,5.62,68.2,3.81,-1.87,19657.57,-0.3,-1.22,1.39,1.2999999999999972,1.83,66.9,-1.05,11434.16,13535.68,2.18,7.82,12.04,11.89
5426,振發,電腦及週邊設備業,,,,13.54,21.4,3.38,-1.83,2208.68,4.69,-0.5,3.5,0.0,-3.38,20.0,-4.61,492.82,1845.99,1.12,1.56,1.6,1.2
5432,新門,光電業,,,,10.27,182.5,2.82,0.0,262.97,3.02,2.35,1.72,12.5,-0.85,176.0,-0.28,227.81,295.64,8.4,8.3,7.32,32.58
5438,東友,電腦及週邊設備業,,,,1.09,22.9,0.88,-0.87,381.11,1.97,-1.72,-0.87,0.8999999999999986,-1.1,22.45,-1.73,237.42,367.02,-0.03,0.13,0.28,0.89
5439,高技,電子零組件業,,,,-1.61,291.5,-4.11,-4.43,4256.8,-0.48,0.97,-2.41,29.0,0.33,305.0,-3.34,2354.13,4447.9,-13.6,-19.0,-22.62,-28.72
5443,均豪,光電業,,,,0.41,94.4,-2.98,-2.68,2856.43,1.45,1.02,-1.72,6.5,-0.51,96.8,-5.53,4557.31,5389.14,-2.66,-2.49,1.86,5.22
5450,南良,其他,,,,2.12,14.3,-0.35,-1.04,73.75,0.71,0.0,0.7,1.5,-1.05,14.2,0.0,30.73,51.0,0.04,0.16,0.14,0.7
5452,佶優,其他電子業,,,,37.84,37.0,6.17,-1.86,18328.26,5.48,9.88,9.94,0.0,4.16,36.3,0.0,9793.76,5129.71,5.05,6.73,8.64,12.73
5455,昇益,建材營造,,,,0.85,28.9,2.48,-3.02,19.04,-0.51,-1.02,-3.09,,3.01,29.05,-6.31,157.46,74.15,-0.13,-0.21,-0.07,0.15
5457,宣德,電子零組件業,,,,2.86,39.5,1.15,-0.25,312.42,4.03,-1.87,-0.64,2.3999999999999986,0.0,39.05,-2.62,505.54,411.07,0.22,-0.17,-0.76,-2.81
5460,同協,電子零組件業,,,,9.93,16.3,2.19,-1.81,285.02,1.99,1.62,1.92,0.0,0.31,16.0,-0.31,39.96,70.88,0.62,0.91,0.76,1.37
5464,霖宏,電子零組件業,,,,0.19,25.7,-2.1,-2.65,67.95,0.0,0.19,-0.57,0.20000000000000284,0.57,26.4,0.0,32.32,36.11,-0.51,-0.38,0.3,-0.37
5465,富驊,電腦及週邊設備業,,,,3.45,31.2,3.31,-0.79,455.99,0.33,-1.64,0.67,0.40000000000000213,0.33,30.3,-2.27,255.36,366.44,0.74,0.9,1.46,1.9
5468,凱鈺,半導體業,,,,15.26,20.65,5.9,-2.36,485.54,1.09,4.31,0.78,0.0,0.0,19.5,-1.27,310.48,275.08,1.37,1.44,1.61,1.51
5474,聰泰,電腦及週邊設備業,,,,3.38,164.0,-1.8,-2.38,250.44,2.77,-0.9,0.91,2.5,0.0,167.0,-2.05,156.03,360.16,-1.2,0.9,3.8,1.08
5475,德宏,電子零組件業,,,,33.05,111.5,9.85,0.0,10075.23,0.48,9.98,9.61,0.0,0.49,102.0,0.0,4516.17,12718.36,16.78,19.45,19.7,37.24
5478,智冠,文化創意業,,,,3.98,104.0,3.48,-0.48,462.8,1.0,-0.49,-0.5,0.0,0.5,101.0,-1.47,155.2,90.46,2.5,3.73,4.7,4.79
5481,新華,其他,,,,1.52,23.3,1.53,-0.64,269.74,-0.65,-0.44,0.44,0.8500000000000014,0.0,22.95,-0.22,235.86,420.85,0.27,0.19,0.31,1.94
5483,中美晶,半導體業,,,,0.85,118.0,2.61,-0.42,5776.26,1.7,-1.67,-2.13,6.0,0.43,115.5,-2.95,7905.12,7211.86,0.5,0.1,6.85,7.98
5487,通泰,半導體業,,,,-0.5,29.1,-2.18,-2.84,105.84,-0.33,0.17,-1.0,1.3000000000000007,0.0,29.75,-0.34,22.0,65.0,-0.7,-0.48,-0.37,-0.7
5488,松普,電子零組件業,,,,3.42,9.92,0.1,-0.6,245.06,2.8,0.6,-0.7,0.21999999999999886,0.0,9.91,-2.36,373.41,163.74,0.04,0.11,0.16,0.23
5489,彩富,其他電子業,,,,0.61,41.25,0.12,0.0,45.48,0.98,-0.12,-0.36,0.8999999999999986,-0.24,41.1,-0.96,48.06,69.79,0.01,0.46,0.73,1.02
5490,同亨,電腦及週邊設備業,,,,2.06,27.0,-0.18,-0.74,275.39,1.69,-0.18,0.0,1.0,0.18,27.1,-1.28,96.37,195.69,0.03,-0.02,-0.28,-0.99
5493,三聯,其他電子業,,,,-1.58,91.8,-1.08,-1.92,194.92,-0.63,-1.06,-0.75,3.1000000000000085,0.0,92.8,-3.63,152.7,265.72,-1.74,-1.05,-0.64,4.49
5498,凱崴,電子零組件業,,,,38.18,72.0,2.86,-5.26,27113.11,10.0,9.92,5.26,0.0,2.14,71.5,-3.98,6348.69,10557.45,7.2,13.89,19.46,36.83
5508,永信建,建材營造,,,,3.48,61.8,1.81,-0.96,888.38,1.82,0.98,-2.1,7.100000000000001,0.0,60.7,-2.1,1693.89,1502.31,0.56,0.22,-1.67,-8.66
5511,德昌,建材營造,,,,1.59,69.5,0.0,-1.0,140.79,0.87,0.72,-1.0,0.7000000000000028,0.0,69.5,-0.86,223.97,214.74,-0.1,1.93,2.91,4.48
5512,力麒,建材營造,,,,1.13,8.0,0.13,-0.62,1026.71,1.01,-0.25,-0.37,0.05999999999999872,0.0,7.99,-0.99,794.48,1026.5,-0.0,0.05,0.05,-0.11
5514,三豐,建材營造,,,,-2.17,15.8,0.96,0.0,5.38,-2.17,0.63,-1.57,,-0.32,15.6,-0.95,8.16,17.01,-0.06,-0.33,-0.72,-0.96
5516,雙喜,建材營造,,,,-3.88,16.05,-1.83,-0.31,148.13,-4.18,0.31,1.55,0.8999999999999986,-2.14,16.0,0.0,202.78,61.0,-0.21,0.92,1.56,1.63
5520,力泰,建材營造,,,,0.33,89.2,0.22,-0.78,6.6,0.0,0.0,-0.67,1.1999999999999886,0.0,89.0,0.0,2.42,5.57,-0.2,-0.09,-0.38,-2.25
5523,豐謙,建材營造,,,,-0.17,30.2,0.0,0.0,122.49,0.0,0.0,-0.17,,-0.5,30.05,0.0,51.1,120.02,-0.03,-0.04,-0.1,0.08
5529,鉅陞,建材營造,,,,-2.74,28.3,0.0,-0.35,52.73,0.68,-1.53,-2.25,2.200000000000003,0.0,28.3,-2.75,58.09,61.65,-0.53,-0.47,-0.34,1.61
5530,龍巖,其他,,,,23.34,58.0,6.81,-0.68,2744.57,9.82,0.0,4.42,0.0,3.13,56.0,-1.27,3014.51,1640.02,5.27,7.92,9.13,8.91
5536,聖暉,其他電子業,,,,-1.35,752.0,-4.57,-6.12,3612.69,-0.99,-0.12,-1.87,44.0,0.38,791.0,-5.63,3551.67,4869.71,-39.8,-40.3,-31.45,13.5
5543,桓鼎-KY,建材營造,,,,-1.74,33.9,9.89,0.0,108.01,-1.74,-5.46,-3.74,3.0,3.08,31.8,-3.74,42.03,52.96,0.86,0.78,2.8,4.82
5601,台聯櫃,航運業,,,,,36.0,-1.37,-1.37,7.0,,1.36,-2.41,,0.0,36.5,0.0,1.0,4.02,-0.7,-0.56,-0.45,-1.09
5603,陸海,航運業,,,,0.0,18.65,1.08,0.0,170.44,-0.27,0.0,-0.81,1.3000000000000007,0.0,18.45,-0.81,87.64,147.25,0.06,-0.16,-0.18,-0.25
5604,中連,其他,,,,0.54,37.55,0.0,0.0,17.07,1.2,-1.19,0.54,,0.0,37.55,-0.4,21.29,41.78,0.03,0.2,0.36,0.07
5609,中菲行,航運業,,,,0.25,79.7,-0.37,-0.5,193.68,0.13,0.0,0.0,0.30000000000001137,0.0,80.0,-0.12,73.48,109.84,-0.22,-0.24,-0.12,-0.12
5701,劍湖山,觀光事業,,,,5.81,3.99,0.25,-4.77,216.13,-0.76,-2.04,3.38,0.05999999999999961,0.0,3.98,0.0,154.16,132.79,0.05,0.04,-0.03,-0.01
5703,亞都麗緻,觀光事業,,,,0.34,14.7,0.34,0.0,6.0,2.73,0.0,-2.66,,-1.02,14.5,-1.68,1.14,4.25,-0.12,-0.16,-0.2,-0.37
5704,老爺知,觀光事業,,,,-0.19,26.0,-1.33,-1.14,68.75,0.19,-0.19,0.0,3.4499999999999993,-0.19,26.3,-0.57,43.5,25.88,-0.29,-0.28,-0.78,-0.81
5820,日盛金,金融業,,,,,,,,,,,,,,,,,,,,,
5864,致和證,金融業,,,,3.25,18.95,1.61,-0.52,4438.4,-0.27,-1.9,3.32,0.0,0.54,18.75,-0.27,3568.84,4462.68,0.45,1.19,2.65,3.3
5878,台名,金融業,,,,,41.8,0.0,0.0,5.89,,0.24,1.21,,0.0,41.8,-0.71,3.18,18.66,0.27,0.5,0.55,0.6
5902,德記,貿易百貨,,,,1.72,41.2,1.6,-0.72,47.29,0.0,-0.86,0.25,3.549999999999997,-0.37,40.4,0.0,12.82,7.82,0.44,-0.41,-1.93,-3.31
5903,全家,貿易百貨,,,,0.26,191.0,0.26,0.0,37.14,0.0,0.26,-0.26,1.0,0.0,190.5,0.0,16.39,38.4,0.3,0.25,-0.03,-0.45
5904,寶雅,貿易百貨,,,,-2.29,420.0,-1.75,-1.64,424.11,0.0,-0.34,-1.84,23.0,-0.12,427.0,-1.38,116.21,617.74,-11.4,-16.95,-18.12,-22.12
5905,南仁湖,貿易百貨,,,,0.33,9.08,1.0,-0.11,1362.98,-0.11,0.44,-1.1,0.23000000000000043,0.22,9.01,-1.86,1325.43,1171.46,0.03,0.08,0.06,-0.18
6015,宏遠證,金融業,,,,1.5,13.3,-0.75,-1.48,3145.4,-1.5,-1.15,3.47,0.15000000000000036,0.0,13.4,-0.37,1819.68,5286.65,0.09,0.73,1.61,2.28
6016,康和證,金融業,,,,2.88,15.95,0.0,-0.93,7677.51,0.32,-1.91,3.57,0.0,-0.31,15.9,-0.31,4882.63,12557.13,0.22,0.8,1.85,2.7
6020,大展證,金融業,,,,-0.77,19.4,0.0,-0.26,15.0,-0.51,-1.54,1.04,1.3500000000000014,0.26,19.45,-2.27,6.07,27.25,-0.02,0.03,0.24,0.55
6021,美好證,金融業,,,,7.9,28.95,-0.34,-3.66,1115.21,0.18,0.0,4.12,0.0,0.52,29.2,-1.36,142.56,1318.59,0.62,1.06,2.41,3.09
6023,元大期貨,金融業,,,,-0.93,94.8,-0.94,-1.04,78.28,-1.24,0.21,0.0,1.7000000000000028,-0.73,95.0,-0.1,161.2,58.66,-0.88,-1.13,-0.97,0.93
6026,福邦證,金融業,,,,2.8,14.5,-0.34,-1.36,2909.34,0.35,-1.05,2.46,0.0,0.34,14.6,-0.34,1609.38,3789.95,0.12,0.36,0.99,1.97
6101,寬魚國際,文化創意業,,,,1.23,36.95,-0.14,-0.14,31.23,0.82,0.54,-0.13,0.29999999999999716,0.0,37.0,-0.27,38.03,156.18,0.07,0.36,0.3,-0.33
6103,合邦,半導體業,,,,,,,,,,,,,,,,,,,,,
6104,創惟,半導體業,,,,0.0,101.5,1.0,-0.98,1197.03,1.46,-1.44,-1.95,8.0,0.5,101.0,-2.9,1760.32,1549.66,-0.7,1.53,3.75,3.59
6109,亞元,通信網路業,,,,5.98,12.35,2.49,-0.4,253.7,1.28,5.06,-3.21,0.5499999999999989,0.0,12.05,-6.95,313.2,500.46,0.27,0.41,0.38,0.34
6111,大宇資,文化創意業,,,,-1.33,47.6,-0.31,-1.65,382.31,0.41,-1.12,-1.95,1.6000000000000014,0.0,47.75,-2.55,328.84,484.48,-0.87,-0.03,-0.43,0.15
6113,亞矽,電子通路業,,,,4.71,23.9,-0.42,-2.25,1080.82,-0.43,-1.94,5.26,0.4499999999999993,1.04,24.25,-3.23,542.56,2506.43,0.44,0.94,2.3,3.53
6114,久威,電子零組件業,,,,2.29,31.25,1.46,-0.16,44.43,0.33,0.16,0.16,1.9999999999999964,-2.27,30.1,-1.6,42.93,45.4,0.43,0.17,-0.16,0.68
6118,建達,電子通路業,,,,2.61,19.45,0.26,-1.02,277.42,2.61,-0.25,-1.02,2.150000000000002,-0.52,19.3,-1.52,245.35,225.74,0.0,0.21,-0.31,0.22
6121,新普,電腦及週邊設備業,,,,-0.14,353.0,-0.84,-2.08,584.33,1.8,-2.45,-0.7,10.5,0.28,357.0,-2.2,723.03,480.92,-6.2,-7.2,-8.35,-2.72
6122,擎邦,電機機械,,,,8.36,59.5,9.78,-0.17,3677.21,1.27,-1.97,-0.73,0.0,0.74,54.6,-1.45,853.24,578.01,3.7,5.58,7.85,11.96
6123,上奇,電腦及週邊設備業,,,,2.54,45.85,-0.11,-1.08,71.23,1.77,0.0,-0.22,3.8500000000000014,0.11,45.95,-1.29,35.98,138.96,0.06,-0.17,-1.35,-4.23
6124,業強,電子零組件業,,,,9.8,29.7,10.0,0.0,192.53,3.33,-2.68,-0.74,3.099999999999998,0.93,27.25,-0.74,71.91,71.73,1.92,1.44,2.15,3.91
6125,廣運,光電業,,,,1.29,70.2,0.29,-0.85,1936.51,4.15,-2.06,-1.82,7.200000000000003,-0.71,69.5,-2.51,1626.38,1859.37,-0.64,-1.11,-1.25,2.59
6126,信音,電子零組件業,,,,6.44,35.3,-3.68,-2.89,4956.69,-0.44,-0.88,8.75,1.5,-2.73,35.65,-0.68,1839.27,13174.96,0.54,0.8,2.48,4.15
6127,九豪,電子零組件業,,,,7.75,41.35,3.37,-0.84,16896.69,8.53,-3.33,-1.48,2.0,0.12,40.05,-2.44,29688.78,12626.99,0.82,2.15,4.02,10.11
6129,普誠,半導體業,,,,3.36,15.3,1.32,-0.65,714.46,1.34,-0.66,0.67,0.0,0.33,15.15,-0.33,484.11,508.31,0.22,0.5,0.86,1.04
6130,星寶國際,生技醫療業,,,,0.0,41.7,-1.18,-1.07,224.52,0.59,0.12,-0.59,4.75,-0.12,42.15,-0.59,120.62,126.06,-0.48,-1.19,-2.33,-0.56
6134,萬旭,電子零組件業,,,,15.99,32.35,-4.43,-1.97,2391.28,4.04,9.97,3.99,2.0,-2.51,33.0,-3.29,8956.19,11020.82,0.99,2.62,3.69,7.53
6138,茂達,半導體業,,,,1.83,220.0,1.62,-1.12,656.71,0.69,0.45,-2.04,13.5,0.0,216.5,-3.78,319.37,903.62,0.8,0.55,1.97,-7.55
6140,訊達電腦,資訊服務業,,,,6.43,26.0,0.97,-1.89,234.77,4.62,-0.38,-0.77,1.8000000000000007,0.0,25.75,-1.72,104.73,177.18,0.27,0.29,-0.36,-2.38
6143,振曜,通信網路業,,,,1.36,110.0,0.0,-1.35,620.93,1.36,-0.9,-0.45,13.5,0.0,110.0,-1.79,497.06,473.33,-0.4,-2.05,-6.88,-15.48
6144,得利影,文化創意業,,,,2.48,18.6,0.27,0.0,6.24,2.48,0.54,-0.8,2.099999999999998,0.0,18.55,-3.39,13.04,9.05,0.08,0.07,-0.32,-1.49
6146,耕興,其他電子業,,,,2.99,172.0,1.18,-0.29,279.96,2.09,-1.46,0.89,0.0,0.0,170.0,-0.29,219.91,207.68,2.2,6.65,9.95,6.88
6147,頎邦,半導體業,,,,4.64,58.2,1.57,-0.68,4853.26,1.79,-0.88,1.42,0.0,0.52,57.6,-0.87,3160.7,4378.4,1.2,2.35,3.81,3.53
6148,驊宏資,資訊服務業,,,,0.91,38.05,-0.52,-1.55,329.79,1.57,0.0,-1.67,4.050000000000004,0.0,38.25,-1.42,162.65,254.15,-0.43,-0.8,-1.95,-2.16
6150,撼訊,電腦及週邊設備業,,,,7.74,66.9,2.29,-1.91,698.46,2.37,0.31,0.62,2.799999999999997,3.06,67.4,-1.06,200.41,213.72,1.82,1.23,1.41,-1.74
6151,晉倫,其他電子業,,,,8.05,31.8,2.09,-3.34,741.14,2.63,0.0,-0.32,0.0,0.16,31.2,-0.8,332.82,316.25,0.62,0.96,1.47,3.03
6154,順發,電子通路業,,,,2.99,13.55,1.12,-1.81,112.04,0.0,0.0,0.0,0.8999999999999986,0.75,13.5,0.0,18.52,44.15,0.12,0.12,0.08,0.01
6156,松上,電子零組件業,,,,2.22,22.8,2.01,-0.87,704.74,0.44,0.0,-1.11,0.3000000000000007,0.45,22.45,-2.61,493.25,514.56,0.23,0.3,0.43,1.45
6158,禾昌,電子零組件業,,,,2.33,21.95,-0.23,-0.23,312.46,1.63,0.23,0.46,0.3999999999999986,-1.82,21.6,-0.68,183.63,121.46,0.11,0.27,0.18,-0.33
6160,欣技,電腦及週邊設備業,,,,6.1,18.15,0.83,-0.55,244.09,2.03,1.71,0.84,0.10000000000000142,0.0,18.0,-1.64,184.46,288.36,0.4,0.69,0.62,-0.01
6161,捷波,電腦及週邊設備業,,,,4.35,44.8,0.9,-1.75,292.68,1.83,-1.01,0.79,1.5,1.13,44.9,-1.33,108.8,132.1,0.51,-0.29,-0.48,-2.52
6163,華電網,通信網路業,,,,10.71,70.3,-2.09,-5.51,17507.58,8.18,-0.96,-0.28,0.0,0.14,71.9,-0.69,25464.03,12539.49,-0.5,6.34,11.21,28.39
6167,久正,光電業,,,,2.78,12.8,0.0,-1.16,553.6,2.38,-0.78,0.0,0.40000000000000036,1.17,12.95,-1.16,292.92,442.35,0.02,0.23,0.76,0.93
6169,昱泉,文化創意業,,,,-0.26,19.1,-0.52,-0.52,83.96,0.52,-0.52,-0.26,0.6000000000000014,-0.52,19.1,-0.52,18.16,35.1,-0.13,-0.14,-0.16,-0.3
6170,統振,通信網路業,,,,0.6,50.0,0.3,0.0,853.2,0.8,0.4,-0.89,0.6000000000000014,0.0,49.85,-1.48,208.36,297.34,0.01,0.35,0.4,-0.23
6171,大城地產,建材營造,,,,0.53,28.2,0.36,0.0,23.24,0.36,0.36,-0.53,1.9499999999999993,-0.53,27.95,-0.71,28.39,15.75,0.05,0.05,-0.24,0.2
6173,信昌電,電子零組件業,,,,14.06,78.1,5.11,-1.76,27484.05,9.9,-3.13,0.13,0.9000000000000057,-0.27,74.1,-2.37,59529.0,18892.93,3.52,7.4,9.12,11.99
6174,安��,電子零組件業,,,,8.62,22.9,-1.08,-1.72,499.82,9.79,-3.4,1.76,0.3000000000000007,0.43,23.25,0.0,710.19,180.51,0.14,1.07,1.52,0.99
6175,立敦,電子零組件業,,,,2.37,55.5,1.46,-1.07,3788.09,2.01,-0.54,-1.62,3.799999999999997,0.18,54.8,-2.84,5938.56,3420.36,0.2,1.23,1.91,5.15
6179,亞通,其他,,,,0.16,30.35,1.17,-2.88,1497.97,-0.64,-0.97,-2.28,0.8500000000000014,0.0,30.0,-2.91,879.08,1186.84,-0.3,0.18,0.64,0.27
6180,橘子,文化創意業,,,,3.24,53.1,0.19,-1.85,864.7,1.72,-0.56,0.0,0.19999999999999574,0.0,53.0,-0.93,503.74,275.51,0.14,1.11,0.9,-0.84
6182,合晶,半導體業,,,,8.89,38.85,0.91,-0.89,23727.52,10.0,0.76,-3.51,2.299999999999997,0.0,38.5,-7.23,66358.78,48643.39,0.28,2.46,5.14,7.81
6185,幃翔,電子零組件業,,,,4.1,15.05,1.01,-1.31,177.1,2.05,0.33,-0.67,0.8000000000000007,0.0,14.9,-1.97,121.82,91.66,0.14,0.04,-0.2,-0.56
6186,新潤,建材營造,,,,-1.79,48.85,-0.71,-1.31,822.75,0.79,-1.18,-1.99,8.299999999999997,0.0,49.2,-1.99,334.1,1319.46,-1.04,-2.09,-4.55,-6.95
6187,萬潤,其他電子業,,,,0.8,370.5,-1.46,-1.98,1054.39,0.53,0.13,-0.4,32.0,0.27,377.0,-5.05,855.19,3164.11,-4.7,-10.8,1.25,16.73
6188,廣明,電腦及週邊設備業,,,,0.9,109.0,-3.11,-2.68,3559.35,0.45,-1.35,2.27,10.5,-0.44,112.0,0.0,2442.91,3437.05,-1.8,-4.4,0.0,4.42
6190,萬泰科,通信網路業,,,,3.17,49.1,0.1,-2.77,8420.28,-1.33,3.31,-1.7,1.1000000000000014,0.92,49.5,-3.63,13024.97,7912.42,0.04,0.64,2.14,5.43
6194,育富,電子零組件業,,,,2.94,34.7,0.43,-0.86,81.08,2.94,-1.0,-0.29,1.25,1.3,35.0,-0.86,47.8,57.78,0.12,0.44,0.37,-0.93
6195,詩肯,貿易百貨,,,,1.58,25.5,0.2,-0.78,45.39,0.2,0.59,-0.2,0.25,0.0,25.45,-0.78,19.91,58.7,0.08,0.08,0.01,-0.78
6198,凌泰,半導體業,,,,-1.11,26.5,0.19,-0.75,123.0,-0.56,-0.37,-1.12,,0.0,26.45,-0.94,52.45,92.38,-0.21,-0.49,-0.89,-1.02
6199,天品,其他,,,,-1.69,113.0,-2.59,-2.59,430.21,-2.12,-1.73,2.2,9.0,-0.43,115.5,-0.85,697.73,349.94,-2.2,0.8,5.06,15.42
6203,海韻電,電子零組件業,,,,4.68,68.3,0.89,-1.59,337.9,2.26,-0.29,0.15,2.1999999999999886,0.0,67.7,-1.74,90.47,131.41,0.76,0.47,0.21,-5.16
6204,艾華,電子零組件業,,,,9.69,91.0,3.41,-0.76,439.39,2.87,3.6,-1.23,0.0,1.7,89.5,-2.22,862.18,363.2,3.46,6.84,8.89,12.27
6207,雷科,電子零組件業,,,,12.19,54.6,7.69,-1.97,3655.53,2.72,-0.59,0.0,2.299999999999997,0.2,50.8,-3.24,729.06,586.82,3.27,2.5,4.26,4.96
6208,日揚,電子零組件業,,,,1.12,44.7,-0.45,-1.22,54.26,0.34,0.0,0.0,1.25,-2.0,44.0,-1.97,8.84,36.83,-0.13,-0.13,-0.13,0.84
6210,慶生,電子零組件業,,,,-3.87,20.85,-1.42,-1.18,38.66,-3.19,-0.24,-0.24,1.25,-0.24,21.1,-2.08,51.39,44.61,-0.43,0.14,0.38,1.12
6212,理銘,建材營造,,,,-2.68,39.45,,-1.37,7.09,,,,,,40.0,,18.09,,-0.67,-0.75,-1.51,-1.01
6217,中探針,電子零組件業,,,,11.32,58.0,9.85,0.0,29824.06,-0.38,-0.96,2.72,0.0,1.89,53.8,-0.94,2228.78,5650.18,4.76,5.87,6.26,6.34
6218,豪勉,通信網路業,,,,8.38,25.65,4.27,-3.21,493.35,4.29,-1.76,-1.8,1.6999999999999993,1.22,24.9,-2.77,238.03,211.48,0.6,0.3,-0.04,4.48
